project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83800,affects,cyclicDep,83795,com.sitewhere.device.configuration,1093
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83807,affects,cyclicDep,83804,com.sitewhere.device.grpc,4143
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83809,affects,cyclicDep,83804,com.sitewhere.device.persistence.rdb,3010
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83808,affects,cyclicDep,83804,com.sitewhere.device.microservice,4175
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83811,affects,cyclicDep,83804,com.sitewhere.device.spi.microservice,523
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83810,affects,cyclicDep,83804,com.sitewhere.device.configuration,1093
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83819,affects,cyclicDep,83815,com.sitewhere.device.persistence.rdb,3010
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83818,affects,cyclicDep,83815,com.sitewhere.device.microservice,4175
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83821,affects,cyclicDep,83815,com.sitewhere.device.spi.microservice,523
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83820,affects,cyclicDep,83815,com.sitewhere.device.configuration,1093
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83829,affects,cyclicDep,83825,com.sitewhere.device.configuration,1093
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83828,affects,cyclicDep,83825,com.sitewhere.device.persistence.rdb,3010
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83830,affects,cyclicDep,83825,com.sitewhere.device.spi.microservice,523
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83837,affects,cyclicDep,83834,com.sitewhere.device.configuration,1093
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83838,affects,cyclicDep,83834,com.sitewhere.device.spi.microservice,523
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83845,affects,cyclicDep,83842,com.sitewhere.devicestate.microservice,203
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83847,affects,cyclicDep,83842,com.sitewhere.devicestate.configuration,2197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83846,affects,cyclicDep,83842,com.sitewhere.devicestate.persistence.rdb,7756
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83855,affects,cyclicDep,83851,com.sitewhere.devicestate.microservice,203
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83854,affects,cyclicDep,83851,com.sitewhere.devicestate.grpc,1135
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83857,affects,cyclicDep,83851,com.sitewhere.devicestate.configuration,2197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83856,affects,cyclicDep,83851,com.sitewhere.devicestate.persistence.rdb,7756
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83858,affects,cyclicDep,83851,com.sitewhere.devicestate.spi.microservice,6252
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83865,affects,cyclicDep,83862,com.sitewhere.devicestate.kafka,7487
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83867,affects,cyclicDep,83862,com.sitewhere.devicestate.persistence.rdb,7756
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83866,affects,cyclicDep,83862,com.sitewhere.devicestate.microservice,203
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83868,affects,cyclicDep,83862,com.sitewhere.devicestate.configuration,2197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83875,affects,cyclicDep,83872,com.sitewhere.devicestate.kafka,7487
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83877,affects,cyclicDep,83872,com.sitewhere.devicestate.persistence.rdb,7756
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83876,affects,cyclicDep,83872,com.sitewhere.devicestate.microservice,203
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83879,affects,cyclicDep,83872,com.sitewhere.devicestate.spi.microservice,6252
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83878,affects,cyclicDep,83872,com.sitewhere.devicestate.configuration,2197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83887,affects,cyclicDep,83883,com.sitewhere.devicestate.persistence.rdb,7756
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83886,affects,cyclicDep,83883,com.sitewhere.devicestate.microservice,203
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83889,affects,cyclicDep,83883,com.sitewhere.devicestate.spi.microservice,6252
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83888,affects,cyclicDep,83883,com.sitewhere.devicestate.configuration,2197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83897,affects,cyclicDep,83893,com.sitewhere.devicestate.configuration,2197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83896,affects,cyclicDep,83893,com.sitewhere.devicestate.persistence.rdb,7756
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83898,affects,cyclicDep,83893,com.sitewhere.devicestate.spi.microservice,6252
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83905,affects,cyclicDep,83902,com.sitewhere.devicestate.configuration,2197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83906,affects,cyclicDep,83902,com.sitewhere.devicestate.spi.microservice,6252
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83921,affects,cyclicDep,83918,com.sitewhere.event.configuration.providers,1948
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83923,affects,cyclicDep,83918,com.sitewhere.event.spi.microservice,3507
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83922,affects,cyclicDep,83918,com.sitewhere.event.configuration,1855
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83931,affects,cyclicDep,83927,com.sitewhere.event.configuration,1855
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83930,affects,cyclicDep,83927,com.sitewhere.event.persistence.influxdb,5164
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83932,affects,cyclicDep,83927,com.sitewhere.event.spi.microservice,3507
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83939,affects,cyclicDep,83936,com.sitewhere.event.persistence.warp10,4544
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83941,affects,cyclicDep,83936,com.sitewhere.event.spi.microservice,3507
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83940,affects,cyclicDep,83936,com.sitewhere.event.configuration,1855
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83957,affects,cyclicDep,83953,com.sitewhere.inbound.spi.microservice,2945
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83956,affects,cyclicDep,83953,com.sitewhere.inbound.configuration,7691
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83965,affects,cyclicDep,83961,com.sitewhere.instance.spi.microservice,1763
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83964,affects,cyclicDep,83961,com.sitewhere.instance.configuration,4818
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83973,affects,cyclicDep,83969,com.sitewhere.instance.microservice,4802
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83972,affects,cyclicDep,83969,com.sitewhere.instance.pipeline,4810
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83997,affects,cyclicDep,83993,com.sitewhere.media.spi.microservice,416
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83996,affects,cyclicDep,83993,com.sitewhere.media.configuration,4243
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84021,affects,cyclicDep,84017,com.sitewhere.schedule.configuration,5837
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84020,affects,cyclicDep,84017,com.sitewhere.schedule.persistence.rdb,7159
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84022,affects,cyclicDep,84017,com.sitewhere.schedule.spi.microservice,1746
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84029,affects,cyclicDep,84026,com.sitewhere.schedule.configuration,5837
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84030,affects,cyclicDep,84026,com.sitewhere.schedule.spi.microservice,1746
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84037,affects,cyclicDep,84034,com.sitewhere.search.configuration,4891
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84038,affects,cyclicDep,84034,com.sitewhere.search.spi.microservice,119
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84045,affects,cyclicDep,84042,com.sitewhere.sources.decoder.json,1611
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84046,affects,cyclicDep,84042,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84053,affects,cyclicDep,84050,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84055,affects,cyclicDep,84050,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84054,affects,cyclicDep,84050,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84056,affects,cyclicDep,84050,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84063,affects,cyclicDep,84060,com.sitewhere.sources.activemq,8792
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84065,affects,cyclicDep,84060,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84064,affects,cyclicDep,84060,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84067,affects,cyclicDep,84060,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84066,affects,cyclicDep,84060,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84075,affects,cyclicDep,84071,com.sitewhere.sources.configuration.eventsource.activemq,2603
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84074,affects,cyclicDep,84071,com.sitewhere.sources.configuration.eventsource,3318
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84077,affects,cyclicDep,84071,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84076,affects,cyclicDep,84071,com.sitewhere.sources.activemq,8792
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84078,affects,cyclicDep,84071,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84085,affects,cyclicDep,84082,com.sitewhere.sources.azure,5962
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84087,affects,cyclicDep,84082,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84086,affects,cyclicDep,84082,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84089,affects,cyclicDep,84082,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84088,affects,cyclicDep,84082,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84097,affects,cyclicDep,84093,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84096,affects,cyclicDep,84093,com.sitewhere.sources.coap,8381
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84099,affects,cyclicDep,84093,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84098,affects,cyclicDep,84093,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84100,affects,cyclicDep,84093,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84107,affects,cyclicDep,84104,com.sitewhere.sources.decoder.coap,1595
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84109,affects,cyclicDep,84104,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84108,affects,cyclicDep,84104,com.sitewhere.sources.coap,8381
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84111,affects,cyclicDep,84104,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84110,affects,cyclicDep,84104,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84112,affects,cyclicDep,84104,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84127,affects,cyclicDep,84124,com.sitewhere.sources.decoder,1522
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84129,affects,cyclicDep,84124,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84128,affects,cyclicDep,84124,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84130,affects,cyclicDep,84124,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84137,affects,cyclicDep,84134,com.sitewhere.sources.decoder.protobuf,1587
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84139,affects,cyclicDep,84134,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84138,affects,cyclicDep,84134,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84141,affects,cyclicDep,84134,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84140,affects,cyclicDep,84134,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84149,affects,cyclicDep,84145,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84148,affects,cyclicDep,84145,com.sitewhere.sources.rabbitmq,2468
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84151,affects,cyclicDep,84145,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84150,affects,cyclicDep,84145,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84152,affects,cyclicDep,84145,com.sitewhere.sources,2156
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84167,affects,cyclicDep,84164,com.sitewhere.commands.spi.ICommandDeliveryParameterExtractor,360
